track_name,pos,album_name,artist_name,duration_ms,playlist_name,playlist_pid,playlist_num_tracks,playlist_num_albums,playlist_num_artists,playlist_num_followers,playlist_collaborative,harmony_degree,tonic,mode,tempo,mfcc_shape,spectral_contrast_mean,spectral_contrast_var,spectral_centroid_mean,spectral_centroid_var,spectral_flatness_mean,spectral_flatness_var,progression1,progression2
Summers Over Interlude,8,Views,Drake,106333,I Won't Give Up,40,13,13,13,1,False,2.9235223424013985,E,minor,135.99917763157896,"(13, 9153)",23.50306223234049,10.649917822641934,1913.216954804318,1177.4697924772895,0.023617024,0.092630535,"['iv', 'bVI', 'v', 'I', 'io', 'v', 'bVI']","['v', 'bVI', 'iv', 'bVI']"
Love Yourself,9,Purpose,Justin Bieber,233720,I Won't Give Up,40,13,13,13,1,False,4.032497441146367,E,major,99.38401442307692,"(13, 11724)",22.43242874858926,10.883654016249375,1885.4505710082744,1309.9433933824123,0.12683539,0.30820784,"['ii', 'I', 'vi', 'ii', 'I', 'IV', 'II', 'I']","['I', 'IV', 'II', 'I', 'vi', 'IV', 'V', 'iii']"
Can't Take My Eyes Off You,10,Can't Take My Eyes Off You,Joseph Vincent,163559,I Won't Give Up,40,13,13,13,1,False,2.70442930153322,D#,major,89.10290948275862,"(13, 7044)",26.574876554623923,10.86287632421152,1705.3659067587914,809.2123336708977,0.004264101,0.017589817,"['bIII', 'biii', 'bIII', 'bVII', 'bbII']","['bVII', 'bbV', 'bbvi', 'bbiii']"
Already Been Said,11,Back to the Start,Maddy Estelle,152808,I Won't Give Up,40,13,13,13,1,False,3.611888111888112,D#,major,107.666015625,"(13, 286)",24.20580362493426,12.911446797340757,1605.0836623722423,420.26421539092456,0.013977822,0.101673834,,
Pulaski at Night,12,I Want to See Pulaski at Night,Andrew Bird,289093,I Won't Give Up,40,13,13,13,1,False,4.008352742751586,E,minor,99.38401442307692,"(13, 12451)",24.0088551027197,11.099979073154266,1557.6033209309744,836.0156931002444,0.009318929,0.040989324,"['iv', 'bVII', 'III', 'I']","['III', 'iio', 'iv', 'III']"
Eye of the Tiger,0,Eye Of The Tiger,Survivor,243773,Inspiration,7,23,17,17,1,False,4.660123281175912,C,minor,107.666015625,"(13, 10545)",22.01944375641245,11.748887716528674,2480.606509990603,705.2812931929009,0.03089937,0.056825045,"['i', 'bVII', 'i', 'iv']","['bVII', 'i', 'iv', 'III']"
Sankatmochan Hanumanashtak,1,Sankat Mochan Hanuman - Sacred Morning Mantras,Rajan & Sajan Mishra,538160,Inspiration,7,23,17,17,1,False,3.729595979122366,F,minor,135.99917763157896,"(13, 25865)",24.16015216796225,11.751681646035546,1783.4356511905291,523.1047855433791,0.007281521,0.019431695,"['III', '#I', '#V', '#I']","['#V', 'III', '#I', '#V']"
Durge Durghat Bhari,2,Ag Bai Arechya - Aai Shapath,Ajay,302398,Inspiration,7,23,17,17,1,False,5.0745672436751,F,minor,99.38401442307692,"(13, 10514)",22.47501892024128,12.31748515509592,2362.9143414063083,485.2506847192958,0.030443968,0.11659267,"['I', 'IV', 'bVII', 'I', 'IV', 'bVII', 'I', 'IV']","['I', 'V', 'III', 'bVII', 'III', 'bVII', 'III', 'I']"
Gondhal,3,Ag Bai Arechya - Aai Shapath,Shashir Sabale,339937,Inspiration,7,23,17,17,1,False,6.8337330135891285,A#,minor,143.5546875,"(13, 15012)",21.875543773250875,11.877600058985792,1964.845540007629,403.296480996733,0.012462832,0.023339938,"['bII', 'bbII', 'bII', 'bbII']","['bbII', 'bII', 'bbII', 'bII']"
Maajhya Marathi Maaticha,4,Marathi Abhimaangeet,Kaushal S. Inamdar,294408,Inspiration,7,23,17,17,1,False,4.68860809738026,A#,minor,129.19921875,"(13, 15116)",23.59780794865336,11.541711525577597,2012.2168764328192,517.5848769708925,0.018522682,0.08240295,"['bbii', 'bbV', 'bbii', 'bbV', 'bbii']","['bII', 'bbii', 'bbV', 'bbii']"
Jayostute,5,Ajinkya Bharat,Shreya Ghoshal,438374,Inspiration,7,23,17,17,1,False,5.091804935568096,F,major,117.45383522727272,"(13, 11873)",22.61907484658365,11.10984570562116,2596.551266153332,742.6124973478958,0.037236653,0.10572657,"['bIII', '#V', 'bIII', '#V']","['#V', 'bIII', '#V', 'i']"
Aigiri Nandini,7,Coke Studio India Season 3: Episode 2,Ram Sampath,246920,Inspiration,7,23,17,17,1,False,5.497340930674264,E,minor,161.4990234375,"(13, 10530)",21.89755978880783,11.614429426698816,2819.135573417276,790.3777635664432,0.035881102,0.04044225,"['bV', 'i', 'IV', 'bVI', 'bvii', 'I']","['io', 'IV', 'i', 'VI', 'bVII', 'IV', 'IV', 'I']"
Sapne,8,Sona,Sona Mohapatra,253986,Inspiration,7,23,17,17,1,False,4.383490264192339,C#,minor,99.38401442307692,"(13, 10939)",23.608741382478847,11.129709030691147,2512.931197282784,896.0348185532413,0.029578734,0.091714576,"['bVI', 'v', 'III', 'bVII', 'i']","['bVI', 'bVII', 'iv', 'bbvi', 'bVI']"
Come On Raju,9,Mohabbat Kar Le,Shiamak Davar,210750,Inspiration,7,23,17,17,1,False,8.475335829112531,D#,minor,129.19921875,"(13, 9082)",22.101570912701728,12.270417921107388,3175.1883426904,1056.3581724774722,0.049602956,0.045573156,"['bVI', 'bbii', 'bVII', 'bbVI', 'bbii', 'bbv', 'bVII', 'bbii']","['bbii', 'bbv', 'bVII', 'bbii', 'v', 'bbii', 'bbv', 'bVII']"
Mohabbat Kar Le Re,10,Mohabbat Kar Le,Shiamak Davar,246750,Inspiration,7,23,17,17,1,False,6.69884496196826,F,major,129.19921875,"(13, 10649)",21.079421302295632,12.112851837158043,3265.435075736588,1006.5864125817156,0.07091616,0.11902333,"['ii', 'I', 'bVII', 'I', 'ii', 'v', 'ii', 'I']","['I', 'ii', 'I', 'ii', 'I']"
Hoshiyaar,11,Savarkhed Ek Gaon (Original Motion Picture Soundtrack),Swapnil Bandodkar,184284,Inspiration,7,23,17,17,1,False,6.250598462895301,F#,major,143.5546875,"(13, 7937)",21.040184668186598,12.288914936238228,2193.5414950916806,764.1499505145049,0.02273747,0.030024672,"['I', 'io5b3', 'I', 'io5b3', 'I', 'bVI', 'I']","['I', 'bII', 'bIV', 'I', 'bIV', 'I', 'bII', 'I']"
Mangal Mangal (Agni),12,Mangal Pandey: The Rising,A.R. Rahman,174600,Inspiration,7,23,17,17,1,False,5.795626179987414,A#,major,86.1328125,"(13, 12712)",23.272728252898634,13.719395971552354,1663.4954098587816,553.2648932501244,0.039059862,0.17949216,"['bbII', 'bbVI', 'bVI+5#3', 'bbV', 'bbII']","['bi', 'bvi', 'bbVII', 'bVI', 'bV', 'bV', 'bIII', 'bbiio']"
Never Give Up (I Am a Champion),13,Hungry for Success: Motivational Speeches & Workout Music,Fearless Motivation,221433,Inspiration,7,23,17,17,1,False,2.794665580779802,G,minor,89.10290948275862,"(13, 9823)",20.784666316664573,11.732336501631185,2256.018862356391,807.8568387853549,0.03166634,0.11282454,"['i', 'V', 'i', 'V']","['V', 'i', 'V', 'i']"
Blood Sweat Tears V3.0,14,Hungry for Success: Motivational Speeches & Workout Music,Fearless Motivation,231500,Inspiration,7,23,17,17,1,False,4.677833500501505,G,minor,172.265625,"(13, 9970)",23.15955770008292,11.3549572319869,2391.4533078693867,1204.606848609142,0.02956831,0.039663915,"['iv', 'III', 'i', 'bVII']","['III', 'i', 'bVII', 'iv', 'III', 'i']"
Blood Sweat & Tears,15,Hungry for Success: Motivational Speeches & Workout Music,Fearless Motivation,231601,Inspiration,7,23,17,17,1,False,4.677833500501505,G,minor,172.265625,"(13, 9970)",23.15955770008292,11.3549572319869,2391.4533078693867,1204.606848609142,0.02956831,0.039663915,"['i', 'bVII', 'iv', 'III']","['iv', 'III', 'i', 'bVII']"
Blood Sweat Tears V2.0,16,Hungry for Success: Motivational Speeches & Workout Music,Fearless Motivation,231653,Inspiration,7,23,17,17,1,False,4.665530720657512,G,minor,172.265625,"(13, 9977)",23.564655134202752,11.09715505925004,1941.5662697008945,933.7544320761284,0.014564896,0.024541045,"['III', 'i', 'bVII', 'iv', 'III']","['iv', 'III', 'i', 'bVII']"
"Gonna Fly Now (Theme From ""Rocky"")",17,Rocky III: Music From The Motion Picture,Bill Conti,170240,Inspiration,7,23,17,17,1,False,,,,,,,,,,,,,
Training Montage,18,Rocky IV,Vince DiCola,219080,Inspiration,7,23,17,17,1,False,2.826103022688641,F#,minor,107.666015625,"(13, 13531)",22.635247268678917,11.155747029576798,2208.193943879261,1062.6104957381356,0.032175377,0.08031508,"['iv', 'i', 'III', 'i', 'bVII', 'v', 'bII', 'I']","['bII', 'I', 'i', 'bVI', 'I', 'i', 'bVI', 'I']"
Eye Of The Tiger,19,Rocky Balboa,The Rocky Soloists & Orchestra,231026,Inspiration,7,23,17,17,1,False,4.400250254164385,C,minor,117.45383522727272,"(13, 12787)",23.58543634376109,12.526513868383248,2912.8198919761035,628.50784810521,0.03694229,0.031354997,"['i', 'bVII', 'i', 'bVII', 'i']","['i', 'bVII', 'i', 'iv']"
The Time Is Now,20,You Can't See Me (WWE),John Cena,177293,Inspiration,7,23,17,17,1,False,4.608073252514831,G,minor,112.34714673913044,"(13, 7754)",22.219983881523387,12.06596092027382,2965.105483088164,959.0156617814404,0.06207394,0.13360232,"['i', 'v', 'bVI', 'V', 'i']","['V', 'i', 'bVII', 'vio', 'bVII', 'i', 'vio', 'I']"
Time for Greatness (Motivational Speech),21,Born Ready (Motivational Speeches Gym & Workout),Fearless Motivation,207878,Inspiration,7,23,17,17,1,False,4.987272727272727,D,minor,151.99908088235293,"(13, 9350)",21.193715226628036,11.696712446291723,1896.421156388208,1082.8681279520376,0.024467785,0.036566246,"['v', 'i', 'III', 'I']","['IV', 'V', 'I', 'III', 'IV', 'V']"
Clear Eyes (Rock Remix),22,Game Day Motivation,T. Powell,189963,Inspiration,7,23,17,17,1,False,5.734424627412656,C#,minor,151.99908088235293,"(13, 8186)",20.99819786376909,11.808709976731498,2065.3342126041057,570.5783488469423,0.017191816,0.031649,"['ivo', 'i', 'biiio5b3', 'i', 'biiio5b3', 'bVI', 'III', 'I']","['i', 'bVI', 'bI', 'I', 'i', 'bVI', 'vi']"
LOVE. FEAT. ZACARI.,0,DAMN.,Kendrick Lamar,213400,LOVE❤️,18,15,15,15,1,False,,,,,,,,,,,,,
Where Is The Love?,1,Elephunk,The Black Eyed Peas,272533,LOVE❤️,18,15,15,15,1,False,,,,,,,,,,,,,
Girlfriend,2,Girlfriend,Heavy Weight,236591,LOVE❤️,18,15,15,15,1,False,3.321097372488408,B,major,99.38401442307692,"(13, 2588)",23.79028021263049,10.866211273343632,2126.735851260374,1192.3335581956562,0.018681398,0.060702227,"['I', 'v', 'I', 'v', 'I', 'v']","['iio', 'v', 'vii', 'i', 'v', 'bIV+', 'II', 'I']"
Jocelyn Flores,3,17,XXXTENTACION,119133,LOVE❤️,18,15,15,15,1,False,4.978155809008312,G,minor,135.99917763157896,"(13, 5173)",23.62307246089948,10.762827630259048,2225.9990236428357,1400.4944993708527,0.028618176,0.10042791,"['i', 'i', 'vi', 'bVII', 'vo', 'i', 'bvii', 'I']","['V', 'i', 'bvii', 'bVI', 'V']"
Count On Me,4,Doo-Wops & Hooligans,Bruno Mars,197373,LOVE❤️,18,15,15,15,1,False,2.347815621615116,C,major,89.10290948275862,"(13, 8309)",24.811620024358696,10.854653879632584,1697.29258569251,655.4136530327984,0.0057306187,0.014759407,"['I', 'iii', 'vi', 'V', 'IV']","['iii', 'vi', 'V', 'IV', 'I', 'iii', 'vi', 'V']"
Good Old Days (feat. Kesha),5,GEMINI,Macklemore,240506,LOVE❤️,18,15,15,15,1,False,3.2069287515174154,D#,major,123.046875,"(13, 10709)",23.645511365951485,10.912602517392662,2058.389358537735,1140.7530621833544,0.042904694,0.17495395,"['bbvii', 'biv', 'bbV', 'biv', 'bbV', 'bbII']","['bbV', 'bbII', 'bbV', 'bbiii', 'bbvii', 'biv', 'bbV', 'biv']"
Coaster,6,American Teen,Khalid,199120,LOVE❤️,18,15,15,15,1,False,2.926201839133977,C#,major,92.28515625,"(13, 8591)",24.62248203310216,10.803824634269828,1570.8336347864845,1029.0315071102486,0.012606743,0.059378777,"['IV', 'I', 'bbiii', 'bbvii', 'I', 'bbiii', 'bbvii', 'I']","['I', 'bbiii', 'bbvii', 'I', 'bbvii', 'bbvii', 'bbIII', 'I']"
Too Good At Goodbyes,7,The Thrill Of It All,Sam Smith,201000,LOVE❤️,18,15,15,15,1,False,3.321594801088961,F,major,92.28515625,"(13, 11387)",23.948198566187983,11.231918000539263,1666.7730930842367,943.6725252164156,0.033979543,0.16162457,"['ii', 'vi', 'I', 'V', 'I']","['vi', 'I', 'V', 'I', 'ii', 'vi', 'I']"
Silence,8,Silence,Marshmello,180822,LOVE❤️,18,15,15,15,1,False,4.264300482425913,E,major,143.5546875,"(13, 8706)",22.973000656264063,11.074190881384336,2078.566555071152,934.2627435521956,0.04366795,0.16374184,"['I', 'vi', 'bI', 'V', 'I', 'ii', 'I', 'vi']","['IV', 'I', 'VI', 'iii', 'ii', 'I', 'vi']"
Dusk Till Dawn - Radio Edit,9,Dusk Till Dawn,ZAYN,239000,LOVE❤️,18,15,15,15,1,False,1.9740877329192548,B,minor,89.10290948275862,"(13, 10304)",22.63313980979264,11.189455677184103,1721.8055458573672,847.5610952607744,0.020733511,0.101971164,"['III', 'v', 'i', 'bVI', 'III']","['v', 'i', 'bVI', 'III', 'v', 'i']"
Losin Control,10,There's Really A Wolf,Russ,237506,LOVE❤️,18,15,15,15,1,False,4.217315682674655,F#,major,64.599609375,"(13, 10349)",24.139346715941777,9.719467608609287,1416.3177369645562,1068.9260385972632,0.02232247,0.11509206,"['bbvii', 'IV', 'bbvii', 'IV', 'V']","['V', 'bbvii', 'IV', 'bbvii', 'IV']"
Love Me Now,11,DARKNESS AND LIGHT,John Legend,210293,LOVE❤️,18,15,15,15,1,False,4.436406705539358,G#,major,123.046875,"(13, 10976)",23.22995354978347,11.410326663698072,2034.0533161992237,777.5139876188124,0.012689999,0.042235393,"['IV', 'bbII', 'bbVI', 'IV']","['bbII', 'bbVI', 'bbvii', 'IV', 'bbII']"
Halo,12,I AM...SASHA FIERCE - Platinum Edition,Beyoncé,261160,LOVE❤️,18,15,15,15,1,False,4.53382914988121,F#,minor,80.74951171875,"(13, 9681)",22.587784159532664,10.69757832705196,2025.1928061247827,733.8820297198758,0.023070022,0.08326139,"['iv', 'i', 'bVI', 'III']","['III', 'iv', 'i', 'bVI']"
rockstar,13,rockstar,Post Malone,218320,LOVE❤️,18,15,15,15,1,False,3.1722979458629297,D#,major,161.4990234375,"(13, 10418)",23.214553813684383,10.487555998712502,1504.83538456237,1053.497387868156,0.07926961,0.25742716,"['bV', 'biv', 'bbVI', 'biv', 'bV', 'biv']","['biv', 'bV', 'biv', 'bbVI', 'biv']"
Unsteady,14,VHS,X Ambassadors,193546,LOVE❤️,18,15,15,15,1,False,4.991432758426333,A,minor,117.45383522727272,"(13, 8871)",21.08093299180475,12.089839534657306,1734.892078478142,1087.3727914896658,0.09908985,0.27988324,"['I', 'ii', 'bVII', 'IV', 'i', 'iio', 'ii', 'bVII']","['iio', 'ii', 'bVII', 'IV']"
Outside,0,Motion,Calvin Harris,227266,Love,47,14,13,12,1,False,4.268724279835391,G,minor,129.19921875,"(13, 9720)",22.31228565676082,11.154053289208075,2666.189217338722,722.9162994293526,0.035854388,0.04320622,"['III', 'i', 'v', 'IV']","['bVII', 'III', 'i', 'v']"
Treat You Better,1,Illuminate,Shawn Mendes,187973,Love,47,14,13,12,1,False,6.429749071473865,A#,minor,112.34714673913044,"(13, 11039)",21.165133772321006,11.518937610472635,2250.3379306035204,1119.925441132359,0.04221766,0.13402727,"['bbii', 'bbI', 'III', 'bVI']","['III', 'bVI', 'III', 'bbii']"
Stitches,2,Handwritten,Shawn Mendes,206880,Love,47,14,13,12,1,False,5.264671702498547,C#,major,151.99908088235293,"(13, 10326)",22.28842002612944,11.479755410969998,2177.450506977877,894.6184185705954,0.022131948,0.0385085,"['biv', 'I', 'ii', 'bbvii']","['I', 'ii', 'bbvii', 'biv']"
Love Myself,4,HAIZ,Hailee Steinfeld,218746,Love,47,14,13,12,1,False,7.235567159849144,A#,major,123.046875,"(13, 10341)",21.821419094381696,11.244242512477708,2357.167033493293,1006.5043659252616,0.06857825,0.2033883,"['bbiii', 'bbvii', 'bbII', 'bbiii']","['bbII', 'bbiii', 'bbvii', 'bbII']"
Let Me Love You,5,Encore,DJ Snake,205946,Love,47,14,13,12,1,False,3.5125537208776296,C,minor,135.99917763157896,"(13, 8842)",23.274167769289804,10.716221150563186,2083.402981557945,815.2604150748934,0.010861811,0.015001612,"['bVI', 'i', 'i', 'bVI', 'i', 'i', 'bVI', 'i']","['i', 'III', 'bVI', 'i']"
Thinking Out Loud,6,x,Ed Sheeran,281560,Love,47,14,13,12,1,False,4.224561678146525,D,major,78.30255681818181,"(13, 12776)",23.56514924900064,11.36981095714136,1774.862838811028,1063.3173580910702,0.043791205,0.17511979,"['I', 'IV', 'V', 'I']","['V', 'I', 'IV', 'V']"
Young And Beautiful,7,Young And Beautiful,Lana Del Rey,236053,Love,47,14,13,12,1,False,2.34361919595055,B,minor,112.34714673913044,"(13, 10273)",23.68838338059004,10.365840376027492,1893.2826531978865,785.5871200535905,0.03578773,0.16191395,"['iv', 'i', 'ii', 'III', 'iv']","['i', 'ii', 'III', 'iv', 'bVI', 'iv', 'i', 'ii']"
Stereo Hearts (feat. Adam Levine) - feat. Adam Levine,8,The Papercut Chronicles II,Gym Class Heroes,210960,Love,47,14,13,12,1,False,5.132740518534391,F#,minor,89.10290948275862,"(13, 9334)",22.124445685515507,11.81720986503275,2820.3062835844003,921.610140896097,0.050551176,0.09844474,"['i', 'iv', 'III', 'bVII']","['bVII', 'i', 'bVI', 'III', 'bVII']"
"Hey, Soul Sister",9,"Save Me, San Francisco (Golden Gate Edition)",Train,216773,Love,47,14,13,12,1,False,5.710411105178857,E,major,95.703125,"(13, 9365)",22.880113630947992,11.373985700795089,2523.1835098154143,829.9238658545056,0.026498914,0.04978551,"['I', 'V', 'vi', 'IV']","['V', 'IV', 'V', 'I']"
Locked Away,10,What Dreams Are Made Of,R. City,227480,Love,47,14,13,12,1,False,4.078122263093362,C#,major,123.046875,"(13, 11418)",22.61157919220452,11.374125652492678,2475.926031677326,892.2099018629089,0.031677794,0.088740654,"['I', 'bbvii', 'IV', 'I', 'biv']","['bbvii', 'IV', 'I', 'biv', 'I', 'bbvii', 'IV', 'I']"
Scars To Your Beautiful,12,Know-It-All,Alessia Cara,230226,Love,47,14,13,12,1,False,5.321388494052518,F,major,95.703125,"(13, 13367)",21.97773217720124,11.104424643671768,1957.775315862954,989.722941199733,0.032564014,0.13242221,"['I', 'iii', 'I', 'iii']","['iii', 'I', 'iii', 'II', 'I', 'iii']"
Just the Way You Are,13,Doo-Wops & Hooligans,Bruno Mars,220733,Love,47,14,13,12,1,False,4.878481757551981,F,major,107.666015625,"(13, 10196)",22.428928799448205,12.151618009435502,2661.903451880952,958.608218422403,0.03732537,0.094823934,"['I', 'vi', 'ii', 'IV']","['IV', 'I', 'vi', 'IV', 'I']"
Broken Ones,0,Broken Ones,Jacquie,229404,New,11,16,15,13,1,False,3.238562753036437,B,minor,99.38401442307692,"(13, 9880)",23.575093840330418,11.281524514915148,2377.3277565389494,900.5402478184192,0.022257216,0.036588997,"['III', 'v', 'i', 'bVI', 'III', 'v', 'i']","['bVI', 'III', 'v', 'i', 'bVI']"
Total Eclipse of the Heart,1,"Covers, Vol. 1",Sleeping At Last,244824,New,11,16,15,13,1,False,2.438827769347496,E,major,117.45383522727272,"(13, 10544)",25.46835019692727,10.874784026163796,1545.1505124586904,780.407340228305,0.008469305,0.050108578,"['I', 'vi', 'IV', 'V', 'I', 'vi']","['V', 'I', 'vi', 'IV', 'V']"
We Built This City,2,Knee Deep In The Hoopla,Starship,296080,New,11,16,15,13,1,False,4.532155091871691,F,major,143.5546875,"(13, 12844)",21.80966144724984,12.011825140402312,2918.208003082795,871.0359661485282,0.053080086,0.087712385,"['IV', 'I', 'V', 'I', 'IV']","['I', 'V', 'vi', 'IV', 'I']"
Iris,3,Dizzy Up The Girl,The Goo Goo Dolls,289533,New,11,16,15,13,1,False,2.9768418785006463,G,major,103.359375,"(13, 9284)",22.71200445943684,11.186098365923128,2585.976087024891,920.1352868973609,0.027680706,0.03427981,"['iiio', 'II', 'V', 'I']","['I', 'V', 'I', 'V']"
Summer Of '69,4,Reckless,Bryan Adams,216973,New,11,16,15,13,1,False,4.482973149967256,D,major,135.99917763157896,"(13, 9162)",22.14430069463787,11.29676045799742,2478.880826383427,682.4398114837168,0.032004967,0.03135413,"['V', 'I', 'V', 'I', 'V']","['I', 'V', 'I', 'V', 'I']"
Run to You,5,Life Screams,Lacey Sturm,218498,New,11,16,15,13,1,False,2.510531914893617,F,major,135.99917763157896,"(13, 9400)",24.75812521776214,10.778389707309708,1950.56815992408,801.22516344353,0.011908897,0.04273365,"['I', 'vi', 'IV', 'I']","['vi', 'IV', 'I', 'iii']"
Dancing With Myself,6,Essential,Generation X,199906,New,11,16,15,13,1,False,3.435610302351624,E,major,89.10290948275862,"(13, 9823)",21.636891108734837,11.41667551010898,2444.3714061480955,546.0600754573921,0.035111144,0.080805175,"['I', 'IV', 'I', 'IV', 'I', 'IV']","['I', 'IV', 'V', 'IV', 'I', 'IV']"
Til The Day I Die,7,This Is Not A Test,tobyMac,227812,New,11,16,15,13,1,False,4.620299602568022,A#,minor,99.38401442307692,"(13, 9813)",21.608680316202147,11.467106378680008,2531.6082372366905,871.2858522627072,0.034035753,0.045245502,"['bbvi', 'bVI', 'bbii', 'III', 'bbvi', 'bbii']","['bbii', 'bbII', 'bVI', 'bbii', 'bbI', 'III', 'bbvi', 'bVI']"
Some Die Young,8,Some Die Young,Gavin Mikhail,283549,New,11,16,15,13,1,False,2.399631823275172,B,major,161.4990234375,"(13, 12494)",24.945924945733868,10.206540985233625,1330.07226042581,1015.1681356039028,0.02429153,0.12998293,"['ii', 'I', 'bbvii', 'bbVII', 'ii', 'I']","['IV', 'I', 'bbvii', 'IV', 'I']"
How Would You Feel (Paean),9,÷,Ed Sheeran,280533,New,11,16,15,13,1,False,2.2997512437810945,A,major,69.83741554054055,"(13, 12060)",24.090499655965093,11.230712142576092,1829.430280066931,1038.5968969604023,0.017822536,0.09230045,"['I', 'IV', 'I', 'IV']","['I', 'IV', 'vi', 'I']"
Parting Glass - Live From Wembley Stadium,10,x,Ed Sheeran,195967,New,11,16,15,13,1,False,3.715758293838863,E,major,129.19921875,"(13, 8440)",23.26928219969307,11.940558866699169,2382.422357876585,1006.033197633706,0.017415682,0.032196894,"['iv', 'ii', 'v', 'iio', 'IV', 'vi', 'ii', 'I']","['vi', 'ii', 'bIV', 'ii', 'i', 'ii', 'V', 'I']"
Give Me Love,11,+,Ed Sheeran,526386,New,11,16,15,13,1,False,2.742682818993722,C#,major,117.45383522727272,"(13, 11309)",23.021337319134197,11.450073296467222,1821.268647485798,831.8277664629478,0.017995758,0.088077195,"['bbvii', 'IV', 'I', 'bbvii', 'IV', 'I']","['IV', 'I', 'bbiii', 'IV']"
Tenerife Sea,12,x,Ed Sheeran,241346,New,11,16,15,13,1,False,2.21463602269449,G#,major,123.046875,"(13, 10399)",24.67663929537591,10.787196367066816,1730.9870040552787,1071.6459075590456,0.012964885,0.057128925,"['bbII', 'bbVI', 'IV', 'bbII']","['bbVI', 'IV', 'bbII', 'bbVI']"
This Is Gospel,13,"Too Weird To Live, Too Rare To Die!",Panic! At The Disco,187186,New,11,16,15,13,1,False,6.467448393795041,D,major,151.99908088235293,"(13, 8187)",21.3813171419465,12.166662035455662,2540.534748336502,808.5739492535737,0.040566273,0.09822218,"['I', 'V', 'I', 'ii', 'vi', 'I', 'ii', 'vi']","['vi', 'I', 'vi', 'I', 'vi']"
On My Own,14,Pictures,Kerrie Anne Greenland,228573,New,11,16,15,13,1,False,2.9720792729661665,D,minor,135.99917763157896,"(13, 9133)",24.50387740083945,9.603714068966298,2586.017290902199,949.5389681247228,0.033892512,0.12750925,"['vi', 'II', 'V', 'V', 'IV', '#III', 'vi', 'ii']","['iv', 'v', 'iv', 'III', 'iv']"
Over You,15,Daughtry (Deluxe Edition),Daughtry,204853,New,11,16,15,13,1,False,4.043424189035133,D#,major,78.30255681818181,"(13, 9649)",22.09793962140744,11.721329514088058,3035.0338468966543,716.2457341048344,0.050062682,0.03610799,"['bbV', 'bbVI', 'bbII', 'bbVI', 'bbvii']","['bbVI', 'bbII', 'bbVI', 'bbvii', 'biv', 'bbV']"
Let It Be Sung,0,If I Had Eyes,Jack Johnson,249240,Relax,0,15,13,8,1,False,2.2986320659827,G,major,123.046875,"(13, 9942)",24.58605793071436,11.237799669225032,1891.481402235132,845.6894611988329,0.014434136,0.073442556,"['IV', 'I', 'II', 'IV', 'I', 'II', 'IV', 'I']","['I', 'ii', 'I', 'ii']"
